MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,N_Traffic,NE_Traffic,E_Traffic,SE_Traffic,S_Traffic,SW_Traffic,W_Traffic,NW_Traffic,Clogging?
1,1,4,AA,1247,N3CHAA,BOS,ORD,700,659,-1,185,191,149,867,854,16,905,910,5,No,No,No,Yes,No,No,Yes,Yes,No
1,1,4,B6,907,N563JB,BOS,STT,715,724,9,245,209,195,1693,1151,2,1220,1153,-27,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes
1,1,4,OO,5313,N296SW,DEN,PUB,800,800,0,48,42,26,109,837,5,848,842,-6,No,No,No,No,Yes,No,No,Yes,No
1,1,4,DL,809,N931DN,BOS,MSP,600,600,0,210,212,186,1124,829,3,830,832,2,Yes,Yes,No,No,Yes,No,No,No,No
1,1,4,VX,501,N629VA,JFK,FLL,800,756,-4,185,182,154,1069,1053,5,1105,1058,-7,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes
1,1,4,UA,1755,N39726,EWR,JAC,900,851,-9,296,288,270,1874,1136,3,1156,1139,-17,Yes,Yes,No,Yes,No,No,Yes,No,No
1,1,4,NK,200,N530NK,IAH,ORD,623,620,-3,152,140,115,925,830,10,855,840,-15,Yes,No,Yes,No,Yes,Yes,No,No,No
1,1,4,AA,1343,N3GLAA,DFW,CLT,625,618,-7,140,129,107,936,923,4,945,927,-18,No,Yes,No,No,Yes,No,No,Yes,No
1,1,4,EV,6122,N16559,LEX,ORD,600,556,-4,90,83,65,323,612,7,630,619,-11,Yes,No,No,Yes,No,No,No,Yes,No
1,1,4,DL,2079,N389DA,BOS,DTW,540,537,-3,143,125,105,632,737,5,803,742,-21,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes
1,1,4,AA,1316,N3FEAA,SNA,DFW,800,807,7,175,159,144,1205,1239,7,1255,1246,-9,Yes,No,No,No,No,Yes,No,No,No
1,1,4,B6,966,N580JB,RSW,BOS,625,628,3,178,178,163,1249,920,6,923,926,3,Yes,No,Yes,No,No,Yes,No,Yes,No
1,1,4,DL,2063,N912DN,DCA,MSP,835,828,-7,171,160,146,931,1004,4,1026,1008,-18,No,No,Yes,Yes,Yes,Yes,No,No,No
1,1,4,AS,246,N530AS,SEA,SAN,845,853,8,161,173,137,1050,1143,3,1126,1146,20,No,Yes,No,No,No,No,Yes,Yes,No
1,1,4,B6,1033,N238JB,MCO,SJU,745,735,-10,165,148,136,1189,1100,3,1130,1103,-27,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes
1,1,4,MQ,3221,N682MQ,CMH,MIA,600,555,-5,166,160,137,990,829,6,846,835,-11,Yes,No,Yes,No,No,No,Yes,No,No
1,1,4,MQ,2962,N609MQ,CLL,DFW,600,,,60,,,164,,,700,,,Yes,No,Yes,No,No,No,No,Yes,No
1,1,4,WN,2599,N912WN,LIT,DAL,645,648,3,75,70,56,296,753,5,800,758,-2,Yes,No,No,No,Yes,No,Yes,Yes,No
1,1,4,WN,23,N229WN,DEN,DAL,835,834,-1,115,119,99,651,1130,3,1130,1133,3,No,No,No,No,Yes,Yes,No,Yes,No
1,1,4,EV,5242,N707EV,CLE,LGA,715,959,164,106,75,59,419,1110,4,901,1114,133,Yes,No,Yes,Yes,Yes,No,No,No,No
1,1,4,UA,256,N464UA,RSW,IAH,600,600,0,156,155,133,861,726,9,736,735,-1,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes
1,1,4,AS,157,N762AS,ANC,OTZ,630,622,-8,102,100,78,548,757,5,812,802,-10,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes
1,1,4,AA,206,N5BVAA,DFW,MIA,800,903,63,165,180,131,1121,1254,9,1145,1303,78,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes
1,1,4,AA,1180,N3AYAA,SFO,DFW,600,,,210,,,1464,,,1130,,,No,Yes,No,No,No,Yes,Yes,No,No
1,1,4,OO,6228,N727SK,DEN,BOI,811,824,13,126,111,89,649,1011,4,1017,1015,-2,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes
1,1,4,MQ,3307,N685MQ,BIS,DFW,720,711,-9,175,179,151,977,1004,6,1015,1010,-5,No,No,No,Yes,No,Yes,Yes,No,No
1,1,4,NK,193,N502NK,IAH,LAS,700,743,43,200,186,167,1222,844,5,820,849,29,No,Yes,Yes,No,No,No,No,No,No
1,1,4,AA,1126,N555AA,SMF,DFW,750,805,15,205,231,190,1431,1340,16,1315,1356,41,No,No,Yes,Yes,No,Yes,Yes,No,No
1,1,4,MQ,3443,N635MQ,SPI,DFW,635,,,135,,,630,,,850,,,No,Yes,No,No,No,Yes,No,No,No
1,1,4,UA,361,N545UA,SFO,LIH,901,858,-3,342,344,321,2447,1237,5,1243,1242,-1,No,No,Yes,No,No,Yes,Yes,Yes,No
1,1,4,UA,1161,N75854,ORD,SFO,818,852,34,282,240,212,1846,1040,12,1100,1052,-8,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes
1,1,4,WN,2351,N7728D,HOU,ATL,615,612,-3,110,106,91,696,850,8,905,858,-7,No,No,No,No,No,No,Yes,No,No
1,1,4,EV,5698,N835AS,IAD,PIT,822,821,-1,59,63,36,182,920,4,921,924,3,No,Yes,Yes,No,Yes,Yes,No,No,No
1,1,4,DL,661,N6702,ATL,STT,825,842,17,215,193,176,1599,1251,4,1300,1255,-5,No,Yes,Yes,No,No,No,Yes,No,No
1,1,4,DL,1212,N582NW,LAX,MSP,649,647,-2,218,211,193,1535,1214,4,1227,1218,-9,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes
1,1,4,AA,1110,N3CKAA,DFW,LGA,830,827,-3,195,185,151,1389,1227,5,1245,1232,-13,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes
1,1,4,HA,286,N480HA,HNL,OGG,605,600,-5,36,40,22,100,634,6,641,640,-1,No,No,Yes,No,No,No,No,Yes,No
1,1,4,UA,1534,N75432,TPA,ORD,631,629,-2,168,165,144,1012,805,9,819,814,-5,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes
1,1,4,EV,5241,N849AS,PIA,DTW,535,530,-5,88,75,54,346,742,3,803,745,-18,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes
1,1,4,UA,1507,N31412,TPA,EWR,555,549,-6,156,149,131,997,809,9,831,818,-13,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes
1,1,4,OO,5237,N712SK,MKE,IAH,745,742,-3,176,,,984,1456,9,1041,1505,,No,Yes,No,Yes,Yes,Yes,No,No,No
1,1,4,AA,1223,N3DYAA,EWR,DFW,900,900,0,250,243,213,1372,1148,15,1210,1203,-7,No,No,Yes,Yes,No,No,Yes,No,No
1,1,4,AA,1552,N3JBAA,BWI,MIA,720,729,9,164,153,131,946,954,8,1004,1002,-2,No,No,No,Yes,Yes,No,No,Yes,No
1,1,4,AA,17,N019AA,ATL,MIA,700,656,-4,112,106,82,594,833,9,852,842,-10,No,Yes,No,No,Yes,Yes,No,Yes,No
1,1,4,US,503,N807AW,CMH,PHX,725,725,0,274,270,252,1670,948,7,959,955,-4,No,Yes,No,No,Yes,No,Yes,Yes,No
1,1,4,DL,2511,N933DN,MSP,TUS,705,703,-2,221,217,198,1298,936,4,946,940,-6,No,No,Yes,No,Yes,No,No,No,No
1,1,4,B6,1511,N597JB,EWR,RSW,800,755,-5,201,182,157,1068,1053,4,1121,1057,-24,No,Yes,Yes,No,No,No,Yes,Yes,No
1,1,4,AS,563,N403AS,LAX,PDX,900,903,3,145,142,120,834,1122,3,1125,1125,0,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes
1,1,4,DL,2388,N301NB,SNA,MSP,900,856,-4,218,200,186,1522,1413,3,1438,1416,-22,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes
1,1,4,UA,756,N491UA,DEN,IAH,758,756,-2,136,136,119,862,1106,6,1114,1112,-2,No,Yes,No,Yes,Yes,No,Yes,No,No
1,1,4,EV,4496,N15572,JAN,IAH,906,902,-4,81,96,69,351,1021,17,1027,1038,11,Yes,Yes,No,No,No,No,No,No,No
1,1,4,WN,4120,N247WN,PHL,LAS,655,653,-2,345,339,321,2176,928,4,940,932,-8,No,No,No,Yes,Yes,Yes,No,Yes,No
1,1,4,AA,281,N3FXAA,MIA,DFW,600,559,-1,194,194,166,1121,759,14,814,813,-1,No,No,No,No,Yes,No,No,Yes,No
1,1,4,AS,134,N464AS,ANC,SEA,155,140,-15,218,198,170,1448,547,11,633,558,-35,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes
1,1,4,MQ,3488,N620MQ,BHM,MIA,600,600,0,117,112,87,661,846,6,857,852,-5,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes
1,1,4,WN,963,N483WN,MCO,MDW,715,710,-5,180,169,152,990,852,7,915,859,-16,Yes,Yes,Yes,No,No,No,Yes,No,No
1,1,4,DL,342,N335NB,FLL,MSP,725,730,5,231,235,209,1487,1017,8,1016,1025,9,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes
1,1,4,AA,1323,N3CXAA,MCO,MIA,510,507,-3,63,55,38,192,559,3,613,602,-11,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes
1,1,4,UA,1073,N14704,IAD,DEN,805,805,0,246,277,234,1452,1010,32,1011,1042,31,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes
1,1,4,UA,1735,N66814,LAX,ORD,600,607,7,250,227,201,1744,1141,13,1210,1154,-16,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes
1,1,4,MQ,3433,N813MQ,DFW,JAN,830,,,78,,,408,,,948,,,No,Yes,No,No,No,No,No,Yes,No
1,1,4,B6,198,N523JB,MCO,LGA,600,557,-3,145,150,129,950,821,6,825,827,2,No,Yes,Yes,Yes,Yes,No,No,No,No
1,1,4,DL,326,N3750D,SJU,JFK,755,752,-3,239,245,225,1598,1049,8,1054,1057,3,No,No,Yes,Yes,Yes,No,No,Yes,No
1,1,4,B6,262,N627JB,SJU,BOS,330,316,-14,245,243,224,1674,614,5,635,619,-16,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes
1,1,4,B6,475,N599JB,PVD,MCO,635,629,-6,190,204,155,1072,941,12,945,953,8,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes
1,1,4,OO,4670,N821SK,BNA,MSP,805,800,-5,146,132,111,695,1002,10,1031,1012,-19,No,Yes,No,Yes,Yes,No,No,Yes,No
1,1,4,WN,799,N7736A,LAS,HOU,620,618,-2,170,170,155,1235,1104,4,1110,1108,-2,No,Yes,Yes,No,No,Yes,No,No,No
1,1,4,EV,4524,N13133,IAH,OMA,902,856,-6,132,117,99,781,1048,5,1114,1053,-21,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes
1,1,4,HA,205,N484HA,OGG,HNL,609,601,-8,32,36,23,100,632,5,641,637,-4,No,Yes,No,No,No,No,No,Yes,No
1,1,4,HA,117,N477HA,KOA,HNL,843,838,-5,43,41,28,163,913,6,926,919,-7,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
1,1,4,MQ,3350,N830MQ,RDU,JFK,600,555,-5,95,103,64,427,731,7,735,738,3,No,Yes,Yes,No,No,No,No,No,No
1,1,4,HA,368,N480HA,HNL,KOA,814,812,-2,43,46,29,163,853,5,857,858,1,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes
1,1,4,AA,1541,N5DMAA,BOS,MIA,750,744,-6,216,233,181,1258,1105,32,1126,1137,11,No,No,Yes,No,No,No,No,No,No
1,1,4,AA,2358,N3HDAA,BDL,DFW,720,720,0,260,260,238,1471,1029,11,1040,1040,0,No,Yes,Yes,No,No,No,Yes,No,No
1,1,4,AS,405,N565AS,SJC,PDX,700,655,-5,105,105,88,569,835,5,845,840,-5,No,Yes,Yes,Yes,Yes,No,No,No,No
1,1,4,AA,2410,N3BAAA,LAX,DFW,550,600,10,180,172,150,1235,1047,5,1050,1052,2,No,Yes,No,No,Yes,Yes,No,No,No
1,1,4,US,480,N676AW,SEA,PHX,515,510,-5,165,168,146,1107,851,7,900,858,-2,No,Yes,Yes,Yes,No,Yes,No,No,No
1,1,4,B6,683,N585JB,JFK,MCO,729,725,-4,177,183,140,944,1012,16,1026,1028,2,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes
1,1,4,WN,1329,N488WN,MCI,MCO,720,716,-4,160,152,131,1072,1039,9,1100,1048,-12,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes
1,1,4,OO,5192,N754SK,LAX,JAC,834,833,-1,148,143,115,784,1151,5,1202,1156,-6,No,No,No,Yes,No,No,Yes,Yes,No
1,1,4,US,754,N556UW,LAX,PHL,835,830,-5,304,286,262,2402,1607,9,1639,1616,-23,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
1,1,4,US,506,N808AW,STL,PHX,730,732,2,221,220,203,1262,1005,7,1011,1012,1,No,No,Yes,No,No,Yes,No,No,No
1,1,4,DL,2030,N332NW,MDW,ATL,800,838,38,117,98,80,591,1110,6,1057,1116,19,No,Yes,Yes,Yes,No,Yes,No,No,No
1,1,4,NK,606,N623NK,RSW,DTW,607,601,-6,166,179,155,1084,850,10,853,900,7,Yes,No,No,No,No,No,Yes,No,No
1,1,4,AA,96,N553AA,DFW,STL,820,831,11,95,94,70,550,1002,3,955,1005,10,Yes,No,Yes,Yes,Yes,No,No,No,No
1,1,4,EV,5755,N834AS,PVD,ORD,700,658,-2,176,181,157,849,845,14,856,859,3,Yes,No,No,No,Yes,Yes,No,No,No
1,1,4,WN,144,N416WN,SEA,DEN,840,841,1,155,156,136,1024,1208,9,1215,1217,2,Yes,No,Yes,Yes,No,No,No,Yes,No
1,1,4,B6,338,N509JB,MCO,BDL,845,837,-8,157,156,135,1050,1106,7,1122,1113,-9,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes
1,1,4,WN,375,N210WN,RIC,MCO,725,724,-1,125,118,99,667,914,8,930,922,-8,No,Yes,No,No,No,Yes,Yes,No,No
1,1,4,NK,214,N632NK,LAS,DFW,103,102,-1,147,147,128,1055,523,6,530,529,-1,Yes,No,Yes,No,No,No,Yes,No,No
1,1,4,F9,756,N948FR,PHX,DEN,603,603,0,107,111,79,602,747,7,750,754,4,Yes,No,Yes,No,No,Yes,Yes,No,No
1,1,4,UA,790,N493UA,SFO,IAH,830,824,-6,230,224,201,1635,1359,9,1420,1408,-12,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes
1,1,4,EV,5543,N860AS,BTV,DTW,900,909,9,137,126,105,537,1108,7,1117,1115,-2,Yes,No,No,No,No,No,No,Yes,No
1,1,4,DL,611,N187DN,LAX,HNL,830,825,-5,358,363,345,2556,1224,4,1228,1228,0,No,Yes,No,No,Yes,Yes,Yes,No,No
1,1,4,AA,1107,N3ADAA,LGA,DFW,645,641,-4,255,256,229,1389,946,11,1000,957,-3,No,No,Yes,No,Yes,No,No,No,No
1,1,4,B6,1467,N216JB,HPN,PBI,635,624,-11,176,161,146,1056,859,6,931,905,-26,No,No,Yes,Yes,No,Yes,Yes,No,No
1,1,4,EV,6171,N34110,HDN,DEN,808,933,85,68,67,29,141,1022,18,916,1040,84,No,No,Yes,Yes,No,No,Yes,Yes,No
1,1,4,NK,135,N628NK,MSP,MCO,750,758,8,200,197,160,1310,1207,8,1210,1215,5,Yes,No,Yes,No,Yes,Yes,No,No,No
1,1,4,OO,6512,N925SW,FAT,LAX,535,530,-5,75,80,42,209,645,5,650,650,0,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes
1,1,4,WN,371,N7813P,CLT,BWI,745,744,-1,100,81,51,361,857,8,925,905,-20,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes
1,1,4,EV,4438,N26141,HOB,IAH,645,,,97,,,501,,,922,,,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes
1,1,4,DL,1733,N953AT,DAL,ATL,830,828,-2,120,105,89,721,1108,5,1130,1113,-17,No,No,Yes,No,No,No,No,Yes,No
1,1,4,OO,6209,N708SK,DEN,SNA,759,835,36,149,127,109,846,937,5,928,942,14,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes
1,1,4,DL,1332,N540US,RSW,ATL,640,640,0,108,100,81,515,815,5,828,820,-8,Yes,No,Yes,No,No,Yes,No,No,No
1,1,4,DL,731,N323NB,LGA,DTW,600,604,4,118,113,97,502,751,6,758,757,-1,Yes,No,No,Yes,Yes,No,No,No,No
1,1,4,OO,5608,N930SW,SAN,LAX,615,614,-1,52,48,25,109,655,7,707,702,-5,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes
1,1,4,EV,4722,N15912,ROA,ORD,810,800,-10,120,124,101,531,851,13,910,904,-6,Yes,No,No,Yes,No,No,Yes,No,No
1,1,4,UA,1620,N24729,ORD,LGA,800,800,0,129,108,90,733,1045,3,1109,1048,-21,No,No,No,No,Yes,No,Yes,Yes,No
1,1,4,EV,4557,N13994,IAH,SDF,846,843,-3,131,135,104,788,1146,12,1157,1158,1,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes
1,1,4,US,534,N680AW,IAH,PHX,805,803,-2,186,192,150,1009,1007,8,1011,1015,4,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes
1,1,4,DL,2198,N6715C,MSP,DTW,820,815,-5,110,101,71,528,1049,7,1110,1056,-14,No,Yes,Yes,No,Yes,Yes,No,No,No
1,1,4,B6,226,N648JB,TPA,JFK,600,553,-7,151,153,130,1005,813,13,831,826,-5,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes
1,1,4,UA,523,N492UA,ORD,DEN,825,925,60,160,176,119,888,1039,42,1005,1121,76,No,Yes,No,Yes,No,No,No,No,No
1,1,4,DL,2129,N911DA,ROC,ATL,620,623,3,151,138,108,749,836,5,851,841,-10,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes
1,1,4,EV,6016,N11199,BNA,DEN,800,751,-9,200,205,170,1014,1003,13,1020,1016,-4,No,Yes,Yes,Yes,No,No,No,Yes,No
1,1,4,EV,5086,N759EV,SAV,LGA,800,759,-1,132,121,97,722,948,12,1012,1000,-12,Yes,No,No,Yes,Yes,Yes,No,No,No
1,1,4,AA,955,N3AAAA,RDU,MIA,620,612,-8,130,148,96,700,836,4,830,840,10,No,Yes,Yes,Yes,No,No,No,Yes,No
1,1,4,F9,865,,MSO,DEN,600,,,120,,,679,,,800,,,No,No,Yes,No,No,No,No,No,No
1,1,4,OO,6523,N754SK,PHX,LAX,645,701,16,96,82,61,370,719,4,721,723,2,Yes,No,No,No,No,Yes,No,Yes,No
1,1,4,DL,420,N178DN,JFK,HNL,845,846,1,718,711,669,4983,1524,13,1543,1537,-6,No,Yes,No,Yes,No,No,Yes,No,No
1,1,4,EV,2561,N877AS,BTR,DFW,640,639,-1,85,94,64,383,758,15,805,813,8,Yes,No,No,Yes,Yes,No,No,No,No
1,1,4,DL,2421,N321NB,MSP,JAC,905,900,-5,161,140,119,872,1015,5,1046,1020,-26,Yes,No,No,No,Yes,No,No,No,No
1,1,4,UA,417,N429UA,EWR,TPA,700,659,-1,181,163,149,997,937,5,1001,942,-19,Yes,No,No,Yes,Yes,Yes,No,No,No
1,1,4,UA,1107,N19117,MCO,EWR,800,753,-7,154,147,128,937,1012,8,1034,1020,-14,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes
1,1,4,B6,219,N284JB,JFK,CLT,802,800,-2,128,120,96,541,957,3,1010,1000,-10,No,No,Yes,No,Yes,No,Yes,Yes,No
1,1,4,DL,1825,N905DE,BWI,ATL,900,855,-5,127,104,88,577,1034,5,1107,1039,-28,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes
1,1,4,AS,122,N413AS,ANC,PDX,50,46,-4,215,201,187,1542,504,3,525,507,-18,No,No,No,No,Yes,No,No,Yes,No
1,1,4,OO,5446,N652BR,ORD,FWA,830,822,-8,58,56,29,157,1012,6,1028,1018,-10,No,Yes,No,No,No,Yes,No,No,No
1,1,4,EV,2514,N879AS,DFW,OKC,750,,,55,,,175,,,845,,,Yes,No,Yes,No,No,Yes,Yes,No,No
1,1,4,DL,2290,N963DN,PIT,ATL,635,633,-2,129,90,74,526,758,5,844,803,-41,Yes,Yes,No,Yes,Yes,No,No,No,No
1,1,4,UA,792,N433UA,ORD,SNA,829,850,21,273,250,232,1726,1056,4,1102,1100,-2,Yes,Yes,Yes,No,No,No,No,Yes,No
1,1,4,B6,470,N706JB,FLL,BOS,730,743,13,179,188,166,1237,1044,7,1029,1051,22,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes
1,1,4,WN,473,N423WN,BUF,FLL,700,700,0,195,192,158,1165,1007,5,1015,1012,-3,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
1,1,4,OO,6508,N706SK,SFO,ASE,840,831,-9,135,149,127,848,1156,4,1155,1200,5,Yes,No,No,Yes,No,No,No,Yes,No
1,1,4,AS,676,N607AS,SEA,DEN,735,737,2,151,173,148,1024,1121,9,1106,1130,24,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes
1,1,4,EV,5407,N921EV,DTW,BTV,851,858,7,111,82,63,537,1017,3,1042,1020,-22,No,No,No,No,Yes,No,Yes,Yes,No
1,1,4,NK,943,N605NK,ACY,RSW,600,742,102,171,155,141,982,1013,4,851,1017,86,Yes,No,No,Yes,No,No,Yes,No,No
1,1,4,B6,1039,N296JB,BOS,AUS,700,700,0,295,289,269,1698,1045,4,1055,1049,-6,No,No,Yes,No,No,No,Yes,Yes,No
1,1,4,NK,761,N613NK,ORD,MSP,905,906,1,85,83,63,334,1026,3,1030,1029,-1,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes
1,1,4,AA,25,N3AVAA,BOS,LAX,900,857,-3,395,405,381,2611,1233,9,1235,1242,7,No,No,No,No,No,Yes,Yes,Yes,No
1,1,4,AS,631,N512AS,PHX,SEA,600,555,-5,175,168,151,1107,736,7,755,743,-12,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes
1,1,4,UA,220,N813UA,MSY,EWR,608,606,-2,172,160,140,1167,938,8,1000,946,-14,Yes,No,No,Yes,No,Yes,No,Yes,No
1,1,4,OO,5187,N793SK,ASE,SFO,839,841,2,141,139,105,848,954,6,1000,1000,0,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes
1,1,4,UA,1457,N76529,LAX,IAH,557,555,-2,192,178,160,1379,1047,6,1109,1053,-16,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes
1,1,4,OO,6458,N969SW,FAT,DEN,827,1251,264,148,154,132,844,1616,9,1155,1625,270,No,No,Yes,Yes,Yes,No,No,No,No
1,1,4,AA,1046,N505AA,DFW,MCI,900,911,11,85,82,61,460,1027,6,1025,1033,8,Yes,Yes,No,No,Yes,No,No,Yes,No
1,1,4,US,2093,N567UW,LGA,CLT,759,752,-7,125,138,99,544,1003,7,1004,1010,6,Yes,No,No,No,Yes,No,Yes,Yes,No
1,1,4,AA,1614,N3CXAA,MIA,EWR,720,716,-4,176,189,154,1085,1005,20,1016,1025,9,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes
1,1,4,DL,424,N194DN,JFK,LAX,700,702,2,400,388,356,2475,1022,8,1040,1030,-10,Yes,No,No,No,No,Yes,Yes,Yes,No
1,1,4,WN,179,N7738A,LAX,MCI,855,848,-7,185,186,169,1363,1349,5,1400,1354,-6,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes
1,1,4,DL,2513,N966DL,ATL,OKC,810,820,10,147,136,121,761,932,4,937,936,-1,Yes,Yes,No,Yes,No,Yes,No,No,No
1,1,4,AA,1677,N560AA,DFW,MEM,800,926,86,90,98,61,432,1101,3,930,1104,94,Yes,No,No,Yes,No,No,Yes,Yes,No
1,1,4,WN,954,N756SA,SAN,SJC,855,845,-10,80,72,63,417,954,3,1015,957,-18,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes
1,1,4,OO,5556,N768SK,ORD,DCA,800,800,0,111,95,75,612,1031,4,1051,1035,-16,No,No,Yes,No,Yes,Yes,No,No,No
1,1,4,WN,2189,N445WN,SMF,SEA,905,900,-5,110,111,88,605,1046,5,1055,1051,-4,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes
1,1,4,B6,1347,N629JB,DCA,SJU,800,754,-6,221,187,172,1554,1157,4,1241,1201,-40,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes
1,1,4,US,674,N831AW,EWR,PHX,630,630,0,341,363,339,2133,1030,3,1011,1033,22,Yes,No,Yes,Yes,No,No,Yes,No,No
1,1,4,AA,1186,N5CPAA,DFW,BOS,620,614,-6,205,206,165,1562,1035,5,1045,1040,-5,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes
1,1,4,DL,1762,N991AT,SGF,ATL,900,854,-6,105,89,72,563,1117,6,1145,1123,-22,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes
1,1,4,OO,4747,N810SK,OAK,SLC,615,612,-3,110,112,95,588,857,7,905,904,-1,No,No,Yes,No,Yes,Yes,Yes,No,No
1,1,4,UA,821,N490UA,RDU,SFO,657,657,0,361,356,328,2400,942,11,958,953,-5,Yes,No,Yes,Yes,No,Yes,No,No,No
1,1,4,WN,730,N8617E,MDW,SAN,850,854,4,275,262,243,1728,1110,6,1125,1116,-9,Yes,Yes,No,No,Yes,No,No,Yes,No
1,1,4,B6,163,N586JB,JFK,SRQ,740,738,-2,191,183,158,1041,1037,4,1051,1041,-10,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
1,1,4,MQ,3016,N660MQ,DFW,PNS,740,,,103,,,604,,,923,,,Yes,Yes,No,Yes,No,No,Yes,No,No
1,1,4,DL,1885,N939DL,LGA,MCO,905,903,-2,193,168,138,950,1143,8,1218,1151,-27,No,No,Yes,Yes,No,No,Yes,Yes,No
1,1,4,VX,404,N621VA,LAX,JFK,730,728,-2,320,284,268,2475,1503,9,1550,1512,-38,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes
1,1,4,MQ,2888,N614MQ,DFW,MGM,900,,,98,,,622,,,1038,,,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes
1,1,4,WN,137,N621SW,PHX,SJC,855,855,0,115,114,95,621,946,3,950,949,-1,No,Yes,No,No,No,Yes,Yes,No,No
1,1,4,UA,1160,N76522,SFO,IAH,606,601,-5,233,236,199,1635,1133,24,1159,1157,-2,No,No,Yes,Yes,No,No,No,Yes,No
1,1,4,UA,1001,N23721,ORD,EWR,738,735,-3,125,105,87,719,1014,6,1043,1020,-23,No,Yes,No,Yes,No,No,No,Yes,No
1,1,4,EV,5987,N14148,TYS,ORD,721,714,-7,109,108,83,475,756,6,810,802,-8,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes
1,1,4,WN,2505,N467WN,GEG,DEN,605,604,-1,140,132,111,836,909,7,925,916,-9,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes
1,1,4,NK,925,N634NK,DFW,OAK,600,600,0,238,209,188,1457,721,8,758,729,-29,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes
1,1,4,DL,1540,N903DE,OKC,ATL,600,550,-10,124,131,85,761,856,5,904,901,-3,No,No,Yes,No,Yes,No,No,No,No
